Age,Gender,Country,Formal_Education,Position,Years_Coding,Salary
37.0,Man,India,Doctoral degree,Other,5.0,17499.5
47.0,Man,China,Master’s degree,Product/Project Manager,5.0,12499.5
27.0,Man,United States of America,Master’s degree,Other,5.0,17499.5
32.0,Prefer not to say,United Kingdom of Great Britain and Northern Ireland,Bachelor’s degree,Data Scientist,20.0,54999.5
37.0,Woman,Brazil,Bachelor’s degree,Data Scientist,10.0,34999.5
27.0,Man,United States of America,Master’s degree,Machine Learning Engineer,5.0,137499.5
37.0,Man,Germany,Doctoral degree,Data Engineer,20.0,54999.5
42.0,Woman,Italy,Doctoral degree,Data Scientist,20.0,64999.5
23.0,Man,United States of America,Bachelor’s degree,Other,10.0,34999.5
42.0,Man,Spain,Master’s degree,Data Engineer,2.0,112499.5
27.0,Man,India,Master’s degree,Data Scientist,10.0,44999.5
32.0,Man,India,Master’s degree,Software Engineer,20.0,64999.5
37.0,Man,Germany,Professional degree,Other,10.0,22499.5
27.0,Woman,Nigeria,Master’s degree,Statistician,2.0,2499.5
27.0,Man,Brazil,Master’s degree,Statistician,10.0,44999.5
42.0,Man,Japan,Doctoral degree,Research Scientist,20.0,84999.5
23.0,Woman,India,Master’s degree,Data Analyst,2.0,1499.5
52.0,Man,Canada,Doctoral degree,Other,5.0,54999.5
47.0,Woman,Sweden,Professional degree,Other,5.0,64999.5
57.0,Man,India,Bachelor’s degree,Software Engineer,20.0,4499.5
23.0,Man,India,Master’s degree,Data Engineer,2.0,8749.5
32.0,Man,Sweden,Bachelor’s degree,Software Engineer,20.0,74999.5
32.0,Man,Brazil,Bachelor’s degree,Data Engineer,10.0,22499.5
19.5,Woman,Nigeria,Bachelor’s degree,Machine Learning Engineer,2.0,3499.5
27.0,Man,India,Master’s degree,Data Scientist,2.0,6249.5
42.0,Man,United States of America,Doctoral degree,Research Scientist,10.0,54999.5
27.0,Woman,India,Bachelor’s degree,Data Scientist,10.0,17499.5
42.0,Woman,India,Doctoral degree,Other,0.0,1499.5
37.0,Woman,Sweden,Doctoral degree,Research Scientist,10.0,84999.5
27.0,Man,Egypt,Master’s degree,Business Analyst,2.0,4499.5
32.0,Man,India,Bachelor’s degree,Business Analyst,10.0,17499.5
47.0,Woman,Italy,I prefer not to answer,Data Analyst,20.0,1499.5
47.0,Man,India,Master’s degree,Software Engineer,20.0,22499.5
27.0,Man,India,Bachelor’s degree,Software Engineer,5.0,6249.5
42.0,Woman,United States of America,Bachelor’s degree,Data Analyst,2.0,64999.5
27.0,Woman,United States of America,Master’s degree,Data Analyst,5.0,64999.5
27.0,Woman,Brazil,Master’s degree,Data Scientist,10.0,27499.5
23.0,Man,United Kingdom of Great Britain and Northern Ireland,Bachelor’s degree,Data Analyst,5.0,44999.5
57.0,Man,United States of America,Master’s degree,Business Analyst,20.0,64999.5
52.0,Man,India,Master’s degree,Software Engineer,20.0,12499.5
27.0,Man,Nigeria,Bachelor’s degree,Data Analyst,2.0,1499.5
23.0,Woman,India,Master’s degree,Software Engineer,5.0,17499.5
23.0,Man,Taiwan,Bachelor’s degree,Data Scientist,2.0,1499.5
32.0,Man,India,Master’s degree,Data Scientist,10.0,27499.5
37.0,Man,United States of America,Master’s degree,Data Scientist,10.0,94999.5
42.0,Man,India,Bachelor’s degree,Other,20.0,137499.5
37.0,Man,Singapore,Bachelor’s degree,Software Engineer,20.0,94999.5
47.0,Man,Canada,Master’s degree,Machine Learning Engineer,2.0,137499.5
32.0,Man,Israel,Master’s degree,Data Scientist,20.0,112499.5
27.0,Woman,United States of America,Master’s degree,Data Scientist,20.0,174999.5
27.0,Man,Chile,Master’s degree,Data Analyst,10.0,17499.5
37.0,Man,Brazil,Doctoral degree,Data Scientist,10.0,1499.5
27.0,Man,Mexico,Master’s degree,Research Scientist,5.0,22499.5
42.0,Woman,Germany,Bachelor’s degree,Data Analyst,2.0,74999.5
42.0,Man,Morocco,Master’s degree,Machine Learning Engineer,5.0,3499.5
32.0,Prefer not to say,Other,I prefer not to answer,Machine Learning Engineer,2.0,6249.5
32.0,Woman,United States of America,Master’s degree,Machine Learning Engineer,10.0,112499.5
37.0,Man,India,Doctoral degree,Product/Project Manager,0.0,8749.5
32.0,Man,United States of America,Bachelor’s degree,Other,5.0,94999.5
47.0,Man,United Arab Emirates,Master’s degree,Other,10.0,174999.5
47.0,Man,United States of America,Master’s degree,Business Analyst,20.0,112499.5
37.0,Man,Kenya,Master’s degree,Data Scientist,20.0,34999.5
27.0,Man,South Korea,Bachelor’s degree,Machine Learning Engineer,2.0,34999.5
23.0,Man,United States of America,Bachelor’s degree,Software Engineer,5.0,54999.5
27.0,Woman,Canada,Master’s degree,Data Analyst,5.0,54999.5
32.0,Man,Russia,Bachelor’s degree,Product/Project Manager,5.0,12499.5
37.0,Man,Other,Master’s degree,Business Analyst,2.0,54999.5
32.0,Man,India,Master’s degree,Other,0.0,54999.5
47.0,Man,United States of America,Master’s degree,Business Analyst,10.0,137499.5
37.0,Man,Ukraine,Bachelor’s degree,Business Analyst,5.0,1499.5
19.5,Woman,Thailand,Bachelor’s degree,Data Scientist,5.0,2499.5
23.0,Man,India,Master’s degree,Business Analyst,5.0,8749.5
23.0,Man,India,Master’s degree,Data Analyst,5.0,2499.5
27.0,Man,Germany,Master’s degree,Business Analyst,2.0,64999.5
32.0,Man,Israel,Master’s degree,Data Scientist,5.0,94999.5
64.5,Man,Japan,Master’s degree,Research Scientist,20.0,64999.5
52.0,Man,Other,Master’s degree,Product/Project Manager,20.0,74999.5
42.0,Man,India,Master’s degree,Product/Project Manager,2.0,54999.5
32.0,Man,South Africa,Some college/university study without earning a bachelor’s degree,Other,0.0,34999.5
47.0,Woman,United States of America,Master’s degree,Data Scientist,5.0,137499.5
27.0,Woman,China,I prefer not to answer,Data Engineer,5.0,2499.5
37.0,Man,United States of America,Doctoral degree,Data Scientist,20.0,174999.5
27.0,Man,Republic of Korea,Master’s degree,Research Scientist,2.0,54999.5
32.0,Nonbinary,United States of America,Master’s degree,Product/Project Manager,10.0,174999.5
47.0,Man,United States of America,Doctoral degree,Data Scientist,20.0,174999.5
47.0,Woman,Ireland,Master’s degree,Data Analyst,2.0,44999.5
27.0,Man,Morocco,Master’s degree,Data Scientist,5.0,8749.5
23.0,Prefer not to say,Other,Bachelor’s degree,Other,5.0,112499.5
32.0,Woman,United States of America,Some college/university study without earning a bachelor’s degree,Other,2.0,27499.5
32.0,Woman,United States of America,Doctoral degree,Research Scientist,10.0,54999.5
42.0,Woman,France,Master’s degree,Product/Project Manager,5.0,44999.5
32.0,Man,Belgium,Master’s degree,Research Scientist,2.0,64999.5
42.0,Man,India,Master’s degree,Data Scientist,20.0,44999.5
27.0,Woman,India,Master’s degree,Other,0.0,6249.5
27.0,Man,India,Master’s degree,Data Scientist,2.0,6249.5
37.0,Man,Greece,Doctoral degree,Research Scientist,20.0,34999.5
32.0,Man,India,Master’s degree,Software Engineer,2.0,12499.5
32.0,Prefer not to say,Israel,Bachelor’s degree,Data Scientist,5.0,64999.5
64.5,Man,Netherlands,Master’s degree,Other,20.0,137499.5
32.0,Man,Germany,Doctoral degree,Software Engineer,5.0,74999.5
32.0,Man,Switzerland,Doctoral degree,Data Scientist,5.0,84999.5
52.0,Man,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Other,2.0,137499.5
32.0,Man,United States of America,Master’s degree,Data Scientist,5.0,74999.5
27.0,Woman,Turkey,Bachelor’s degree,Software Engineer,5.0,17499.5
27.0,Man,Thailand,I prefer not to answer,Software Engineer,10.0,12499.5
32.0,Man,Kenya,Master’s degree,Data Analyst,5.0,12499.5
27.0,Woman,Peru,Master’s degree,Business Analyst,2.0,34999.5
37.0,Man,India,Bachelor’s degree,Product/Project Manager,20.0,54999.5
27.0,Man,Spain,Master’s degree,Data Scientist,5.0,54999.5
37.0,Man,United States of America,Some college/university study without earning a bachelor’s degree,Business Analyst,20.0,112499.5
64.5,Man,Japan,Bachelor’s degree,Software Engineer,20.0,22499.5
32.0,Man,Poland,Master’s degree,Data Engineer,5.0,34999.5
37.0,Man,United States of America,Bachelor’s degree,Data Engineer,10.0,174999.5
32.0,Man,Brazil,Master’s degree,Business Analyst,10.0,112499.5
52.0,Man,Argentina,Master’s degree,Business Analyst,20.0,22499.5
37.0,Man,France,Master’s degree,Other,2.0,74999.5
64.5,Man,United States of America,Some college/university study without earning a bachelor’s degree,Software Engineer,20.0,174999.5
52.0,Woman,Canada,Master’s degree,Data Scientist,5.0,74999.5
27.0,Man,India,Bachelor’s degree,Data Engineer,5.0,112499.5
37.0,Man,Poland,Master’s degree,Data Scientist,5.0,44999.5
37.0,Prefer not to say,Australia,Doctoral degree,Data Scientist,20.0,112499.5
32.0,Woman,Belarus,Master’s degree,Data Scientist,5.0,4499.5
32.0,Man,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Product/Project Manager,10.0,94999.5
37.0,Man,Ukraine,Master’s degree,Software Engineer,10.0,6249.5
47.0,Man,South Korea,Doctoral degree,Software Engineer,20.0,112499.5
23.0,Man,Mexico,Bachelor’s degree,Business Analyst,2.0,44999.5
47.0,Man,Nigeria,Master’s degree,Data Engineer,20.0,64999.5
32.0,Prefer not to say,United States of America,Master’s degree,Business Analyst,2.0,44999.5
52.0,Man,United States of America,Professional degree,Data Scientist,20.0,174999.5
27.0,Man,Germany,Bachelor’s degree,Software Engineer,20.0,34999.5
37.0,Man,Thailand,Bachelor’s degree,Product/Project Manager,20.0,74999.5
27.0,Man,Bangladesh,Doctoral degree,Research Scientist,2.0,2499.5
42.0,Man,Ukraine,Master’s degree,Data Scientist,5.0,27499.5
64.5,Man,United States of America,Doctoral degree,Research Scientist,20.0,174999.5
64.5,Man,Japan,Master’s degree,Data Scientist,20.0,44999.5
32.0,Man,Taiwan,Master’s degree,Other,10.0,64999.5
32.0,Man,Turkey,Bachelor’s degree,Data Scientist,2.0,3499.5
23.0,Man,India,Bachelor’s degree,Software Engineer,10.0,34999.5
57.0,Man,Brazil,Doctoral degree,Data Scientist,20.0,22499.5
37.0,Man,United States of America,Master’s degree,Business Analyst,5.0,137499.5
64.5,Man,Netherlands,Doctoral degree,Research Scientist,20.0,137499.5
64.5,Man,Brazil,Master’s degree,Product/Project Manager,20.0,17499.5
32.0,Man,Canada,Master’s degree,Other,2.0,54999.5
37.0,Man,Argentina,Master’s degree,Software Engineer,20.0,12499.5
42.0,Man,India,Master’s degree,Product/Project Manager,0.0,112499.5
32.0,Man,Other,Master’s degree,Software Engineer,5.0,17499.5
32.0,Man,Sweden,Master’s degree,Data Scientist,10.0,84999.5
23.0,Man,India,Bachelor’s degree,Software Engineer,5.0,34999.5
37.0,Man,United States of America,Master’s degree,Other,20.0,174999.5
37.0,Man,Germany,Doctoral degree,Research Scientist,10.0,74999.5
47.0,Man,Japan,Bachelor’s degree,Machine Learning Engineer,20.0,1499.5
37.0,Man,Japan,Master’s degree,Data Scientist,10.0,12499.5
47.0,Man,India,Master’s degree,Other,20.0,12499.5
47.0,Man,Spain,Master’s degree,Product/Project Manager,20.0,2499.5
37.0,Man,Switzerland,Master’s degree,Data Engineer,10.0,174999.5
23.0,Man,Indonesia,Master’s degree,Software Engineer,5.0,1499.5
47.0,Man,United States of America,Doctoral degree,Research Scientist,20.0,137499.5
32.0,Man,United States of America,Doctoral degree,Research Scientist,20.0,84999.5
37.0,Man,Colombia,Master’s degree,Product/Project Manager,5.0,2499.5
27.0,Man,India,Master’s degree,Data Engineer,10.0,12499.5
27.0,Man,Greece,Bachelor’s degree,Software Engineer,10.0,1499.5
32.0,Man,Japan,Bachelor’s degree,Software Engineer,20.0,6249.5
42.0,Man,Belarus,Professional degree,Software Engineer,20.0,44999.5
64.5,Man,Brazil,Master’s degree,Machine Learning Engineer,20.0,34999.5
42.0,Man,United States of America,Master’s degree,Software Engineer,20.0,112499.5
57.0,Man,Other,Doctoral degree,Statistician,0.0,84999.5
42.0,Man,Brazil,Master’s degree,Software Engineer,20.0,34999.5
23.0,Man,India,Master’s degree,Other,2.0,4499.5
37.0,Man,Other,Bachelor’s degree,Other,2.0,8749.5
37.0,Man,Ukraine,I prefer not to answer,Data Analyst,2.0,12499.5
27.0,Man,India,Master’s degree,Data Scientist,5.0,6249.5
47.0,Man,Israel,Bachelor’s degree,Machine Learning Engineer,20.0,112499.5
23.0,Man,Greece,Master’s degree,Machine Learning Engineer,5.0,174999.5
27.0,Woman,United States of America,Master’s degree,Data Scientist,2.0,112499.5
64.5,Man,United States of America,Some college/university study without earning a bachelor’s degree,Other,20.0,112499.5
32.0,Man,United States of America,Bachelor’s degree,Other,5.0,74999.5
32.0,Man,Other,Master’s degree,Software Engineer,10.0,22499.5
27.0,Man,Other,Bachelor’s degree,Business Analyst,5.0,17499.5
42.0,Man,United States of America,Master’s degree,Data Analyst,5.0,112499.5
42.0,Nonbinary,Ireland,Doctoral degree,Research Scientist,2.0,2499.5
47.0,Man,Belgium,Master’s degree,Product/Project Manager,5.0,112499.5
37.0,Man,United States of America,Master’s degree,Data Scientist,10.0,94999.5
27.0,Woman,United States of America,Master’s degree,Machine Learning Engineer,10.0,174999.5
27.0,Man,Nigeria,Bachelor’s degree,Business Analyst,2.0,6249.5
37.0,Man,United States of America,Bachelor’s degree,Data Analyst,10.0,84999.5
27.0,Man,Pakistan,Bachelor’s degree,Software Engineer,10.0,34999.5
42.0,Man,Mexico,Master’s degree,Machine Learning Engineer,20.0,94999.5
37.0,Man,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Software Engineer,20.0,174999.5
23.0,Woman,India,Bachelor’s degree,Data Scientist,5.0,6249.5
32.0,Man,United States of America,Master’s degree,Data Scientist,10.0,174999.5
27.0,Woman,United States of America,Master’s degree,Data Scientist,10.0,112499.5
23.0,Man,United States of America,Master’s degree,Research Scientist,10.0,54999.5
32.0,Man,India,Master’s degree,Other,0.0,17499.5
27.0,Man,Peru,Bachelor’s degree,Machine Learning Engineer,5.0,2499.5
32.0,Man,Australia,Master’s degree,Software Engineer,20.0,137499.5
42.0,Man,Other,Doctoral degree,Other,20.0,44999.5
64.5,Man,India,Master’s degree,Machine Learning Engineer,20.0,112499.5
42.0,Man,Germany,I prefer not to answer,Data Scientist,5.0,137499.5
42.0,Man,Argentina,Master’s degree,Data Scientist,20.0,54999.5
23.0,Man,India,Bachelor’s degree,Data Scientist,2.0,3499.5
52.0,Man,United States of America,Bachelor’s degree,Software Engineer,20.0,137499.5
32.0,Man,India,Master’s degree,Machine Learning Engineer,10.0,2499.5
64.5,Man,United States of America,Master’s degree,Data Analyst,2.0,74999.5
27.0,Man,Canada,Master’s degree,Data Scientist,10.0,54999.5
23.0,Man,Pakistan,Bachelor’s degree,Machine Learning Engineer,5.0,2499.5
27.0,Man,Other,Master’s degree,Other,10.0,3499.5
52.0,Man,South Korea,Doctoral degree,Research Scientist,2.0,84999.5
27.0,Man,Other,Doctoral degree,Data Scientist,5.0,2499.5
42.0,Man,Sweden,Some college/university study without earning a bachelor’s degree,Data Analyst,2.0,12499.5
47.0,Woman,India,Master’s degree,Research Scientist,20.0,1499.5
23.0,Man,Romania,Master’s degree,Data Scientist,5.0,44999.5
27.0,Man,India,Bachelor’s degree,Data Scientist,5.0,17499.5
27.0,Man,Other,Master’s degree,Machine Learning Engineer,10.0,64999.5
42.0,Man,Japan,Master’s degree,Product/Project Manager,20.0,74999.5
27.0,Man,India,Bachelor’s degree,Data Scientist,5.0,17499.5
32.0,Man,Other,Master’s degree,Research Scientist,10.0,12499.5
23.0,Woman,India,Master’s degree,Other,5.0,8749.5
42.0,Woman,United States of America,Doctoral degree,Other,10.0,44999.5
32.0,Man,India,Master’s degree,Product/Project Manager,5.0,112499.5
27.0,Man,United States of America,Master’s degree,Business Analyst,2.0,44999.5
23.0,Man,Canada,Bachelor’s degree,Business Analyst,5.0,44999.5
32.0,Man,Mexico,Master’s degree,Data Scientist,5.0,17499.5
37.0,Woman,Tunisia,Professional degree,Other,20.0,6249.5
27.0,Prefer to self-describe,India,Master’s degree,Other,5.0,4499.5
57.0,Man,Spain,Bachelor’s degree,Research Scientist,20.0,44999.5
37.0,Man,Brazil,Master’s degree,Product/Project Manager,10.0,2499.5
27.0,Man,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Scientist,5.0,64999.5
23.0,Man,Japan,Bachelor’s degree,Software Engineer,10.0,3499.5
23.0,Woman,Russia,Bachelor’s degree,Data Analyst,2.0,8749.5
32.0,Man,United States of America,Doctoral degree,Other,20.0,224999.5
19.5,Man,Viet Nam,Some college/university study without earning a bachelor’s degree,Machine Learning Engineer,2.0,2499.5
52.0,Man,Other,Doctoral degree,Machine Learning Engineer,20.0,174999.5
37.0,Man,Turkey,Doctoral degree,Research Scientist,5.0,44999.5
37.0,Man,Romania,Bachelor’s degree,Data Scientist,5.0,17499.5
37.0,Man,Other,Doctoral degree,Research Scientist,2.0,34999.5
47.0,Man,Greece,Master’s degree,Business Analyst,20.0,74999.5
23.0,Man,India,Bachelor’s degree,Software Engineer,2.0,27499.5
32.0,Man,Viet Nam,Bachelor’s degree,Software Engineer,20.0,34999.5
37.0,Woman,Chile,Master’s degree,Business Analyst,10.0,2499.5
47.0,Man,United States of America,Master’s degree,Data Scientist,20.0,224999.5
42.0,Woman,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Analyst,2.0,54999.5
23.0,Man,India,Bachelor’s degree,Other,5.0,3499.5
47.0,Man,Italy,Master’s degree,Data Analyst,10.0,44999.5
42.0,Man,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Statistician,0.0,112499.5
32.0,Woman,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Other,10.0,34999.5
32.0,Man,Canada,Master’s degree,Data Scientist,10.0,137499.5
32.0,Man,United States of America,Master’s degree,Data Scientist,20.0,112499.5
23.0,Man,United States of America,Master’s degree,Machine Learning Engineer,5.0,44999.5
32.0,Man,United States of America,Master’s degree,Data Scientist,10.0,174999.5
27.0,Man,Canada,Bachelor’s degree,Data Analyst,10.0,34999.5
64.5,Man,Japan,Bachelor’s degree,Other,5.0,112499.5
27.0,Woman,India,Master’s degree,Product/Project Manager,0.0,1499.5
37.0,Man,United States of America,Doctoral degree,Data Scientist,20.0,137499.5
32.0,Man,India,Bachelor’s degree,DBA/Database Engineer,20.0,44999.5
42.0,Man,Canada,Doctoral degree,Research Scientist,20.0,54999.5
27.0,Man,Other,Master’s degree,Data Analyst,2.0,17499.5
37.0,Man,United States of America,Master’s degree,Data Scientist,10.0,137499.5
27.0,Woman,Japan,Master’s degree,Machine Learning Engineer,2.0,34999.5
47.0,Man,Poland,Professional degree,Data Scientist,20.0,34999.5
32.0,Man,India,Master’s degree,Other,2.0,44999.5
37.0,Man,Singapore,Bachelor’s degree,Software Engineer,20.0,74999.5
27.0,Man,United States of America,Master’s degree,Data Analyst,5.0,74999.5
23.0,Man,India,Bachelor’s degree,DBA/Database Engineer,2.0,6249.5
23.0,Man,India,Bachelor’s degree,Data Scientist,5.0,12499.5
32.0,Man,Belgium,Master’s degree,Data Analyst,2.0,3499.5
52.0,Man,United States of America,Master’s degree,Machine Learning Engineer,20.0,112499.5
52.0,Man,Australia,Bachelor’s degree,Software Engineer,20.0,94999.5
32.0,Man,Russia,Doctoral degree,Research Scientist,5.0,27499.5
37.0,Man,United Arab Emirates,Master’s degree,Other,5.0,112499.5
19.5,Man,India,Master’s degree,Software Engineer,5.0,1499.5
42.0,Man,United States of America,Doctoral degree,Data Scientist,20.0,224999.5
27.0,Man,India,Bachelor’s degree,Data Scientist,20.0,12499.5
64.5,Man,Germany,Professional degree,Machine Learning Engineer,20.0,12499.5
27.0,Man,Ukraine,Bachelor’s degree,Other,0.0,12499.5
37.0,Man,India,Doctoral degree,Other,2.0,4499.5
57.0,Man,United States of America,Master’s degree,Data Scientist,20.0,174999.5
32.0,Man,Spain,Doctoral degree,Machine Learning Engineer,10.0,137499.5
37.0,Man,United States of America,Master’s degree,Statistician,10.0,112499.5
52.0,Man,India,Bachelor’s degree,Product/Project Manager,20.0,27499.5
27.0,Man,United States of America,Master’s degree,Data Scientist,2.0,112499.5
47.0,Man,Australia,Master’s degree,Software Engineer,20.0,54999.5
27.0,Man,United States of America,Master’s degree,Machine Learning Engineer,5.0,112499.5
42.0,Man,Egypt,Master’s degree,Software Engineer,5.0,17499.5
23.0,Man,Colombia,Master’s degree,Software Engineer,2.0,8749.5
27.0,Man,Brazil,Professional degree,Data Scientist,5.0,12499.5
57.0,Man,United Kingdom of Great Britain and Northern Ireland,Bachelor’s degree,DBA/Database Engineer,20.0,34999.5
57.0,Man,Japan,Master’s degree,Other,2.0,112499.5
42.0,Man,Japan,Doctoral degree,Data Scientist,20.0,84999.5
37.0,Nonbinary,United States of America,Master’s degree,Data Scientist,5.0,224999.5
37.0,Man,United Arab Emirates,Master’s degree,Software Engineer,20.0,54999.5
27.0,Woman,United States of America,Master’s degree,Data Scientist,10.0,224999.5
42.0,Man,United States of America,Some college/university study without earning a bachelor’s degree,Other,0.0,27499.5
27.0,Woman,United States of America,Bachelor’s degree,Other,0.0,44999.5
27.0,Man,Japan,Bachelor’s degree,Data Scientist,5.0,84999.5
32.0,Man,France,Master’s degree,Machine Learning Engineer,5.0,2499.5
37.0,Man,Spain,Doctoral degree,Data Scientist,10.0,84999.5
23.0,Man,India,Bachelor’s degree,Software Engineer,5.0,6249.5
32.0,Woman,Netherlands,Doctoral degree,Machine Learning Engineer,10.0,44999.5
27.0,Man,Japan,Master’s degree,Software Engineer,5.0,44999.5
42.0,Man,Indonesia,Master’s degree,Other,5.0,34999.5
42.0,Man,Japan,Doctoral degree,Research Scientist,20.0,94999.5
37.0,Man,United Kingdom of Great Britain and Northern Ireland,Bachelor’s degree,Other,20.0,64999.5
27.0,Man,Chile,Doctoral degree,Data Scientist,5.0,34999.5
23.0,Man,Other,Master’s degree,Data Scientist,2.0,44999.5
47.0,Man,France,Doctoral degree,Product/Project Manager,0.0,3499.5
64.5,Man,Portugal,Doctoral degree,Other,20.0,6249.5
42.0,Man,India,Master’s degree,Other,10.0,27499.5
23.0,Man,Russia,Master’s degree,Machine Learning Engineer,5.0,27499.5
32.0,Woman,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Scientist,5.0,6249.5
27.0,Man,Netherlands,Master’s degree,Data Scientist,5.0,74999.5
37.0,Woman,India,Master’s degree,Other,2.0,112499.5
32.0,Man,United States of America,Master’s degree,Research Scientist,20.0,174999.5
37.0,Man,India,Professional degree,Data Scientist,20.0,84999.5
37.0,Man,United States of America,Master’s degree,Data Engineer,20.0,274999.5
23.0,Woman,United States of America,Bachelor’s degree,Other,5.0,54999.5
27.0,Man,Italy,Master’s degree,Data Scientist,2.0,44999.5
37.0,Man,India,Master’s degree,Business Analyst,2.0,3499.5
47.0,Man,Japan,Doctoral degree,Other,2.0,8749.5
23.0,Man,France,Master’s degree,Data Scientist,5.0,44999.5
37.0,Man,Other,Professional degree,Software Engineer,20.0,1499.5
27.0,Woman,India,Bachelor’s degree,Software Engineer,10.0,12499.5
42.0,Woman,Nigeria,Master’s degree,Data Analyst,10.0,2499.5
32.0,Man,United States of America,Master’s degree,Research Scientist,10.0,274999.5
37.0,Man,Romania,Master’s degree,Software Engineer,20.0,44999.5
64.5,Man,Israel,Doctoral degree,Research Scientist,20.0,12499.5
32.0,Man,Japan,Bachelor’s degree,Data Scientist,10.0,174999.5
27.0,Man,India,Master’s degree,Other,2.0,22499.5
32.0,Man,China,Master’s degree,Software Engineer,10.0,74999.5
32.0,Nonbinary,United States of America,Bachelor’s degree,DBA/Database Engineer,10.0,84999.5
27.0,Man,Turkey,Bachelor’s degree,Data Analyst,2.0,12499.5
27.0,Prefer not to say,India,Bachelor’s degree,Business Analyst,10.0,74999.5
37.0,Man,South Africa,Master’s degree,Data Scientist,20.0,64999.5
47.0,Man,United States of America,Master’s degree,Data Analyst,20.0,112499.5
23.0,Man,India,Master’s degree,Software Engineer,5.0,2499.5
32.0,Man,Russia,Bachelor’s degree,Software Engineer,5.0,44999.5
23.0,Man,Other,Bachelor’s degree,Software Engineer,10.0,3499.5
32.0,Nonbinary,United States of America,Master’s degree,Research Scientist,10.0,137499.5
37.0,Man,Turkey,Doctoral degree,Statistician,20.0,2499.5
32.0,Man,United States of America,Master’s degree,Software Engineer,5.0,12499.5
32.0,Man,Other,Master’s degree,Machine Learning Engineer,10.0,17499.5
37.0,Man,Brazil,Doctoral degree,Research Scientist,20.0,54999.5
27.0,Prefer not to say,India,Master’s degree,Product/Project Manager,5.0,3499.5
37.0,Woman,China,Master’s degree,Machine Learning Engineer,10.0,64999.5
64.5,Man,Singapore,Bachelor’s degree,Business Analyst,20.0,27499.5
47.0,Man,Sweden,Doctoral degree,Software Engineer,20.0,74999.5
23.0,Woman,Singapore,Bachelor’s degree,Business Analyst,5.0,34999.5
27.0,Man,Taiwan,Master’s degree,Data Analyst,10.0,34999.5
37.0,Man,Netherlands,Master’s degree,Other,20.0,64999.5
27.0,Man,India,Master’s degree,Software Engineer,5.0,6249.5
19.5,Man,Brazil,Bachelor’s degree,Software Engineer,5.0,3499.5
64.5,Man,United States of America,Master’s degree,Data Scientist,20.0,112499.5
27.0,Man,Brazil,Bachelor’s degree,Software Engineer,10.0,12499.5
32.0,Woman,Russia,Professional degree,Business Analyst,5.0,12499.5
52.0,Man,Brazil,Bachelor’s degree,Business Analyst,20.0,54999.5
57.0,Man,Peru,Master’s degree,Product/Project Manager,20.0,2499.5
27.0,Man,Indonesia,Bachelor’s degree,Data Analyst,2.0,6249.5
27.0,Man,Greece,Master’s degree,Data Scientist,5.0,2499.5
32.0,Woman,Brazil,Master’s degree,Data Scientist,10.0,17499.5
32.0,Man,Canada,Master’s degree,Machine Learning Engineer,20.0,174999.5
52.0,Man,United States of America,Master’s degree,Product/Project Manager,20.0,94999.5
32.0,Man,Germany,Master’s degree,Software Engineer,10.0,2499.5
27.0,Man,India,Master’s degree,Software Engineer,5.0,6249.5
37.0,Man,India,Master’s degree,Business Analyst,20.0,54999.5
64.5,Man,Other,Master’s degree,Data Scientist,20.0,12499.5
27.0,Man,Chile,Master’s degree,Business Analyst,10.0,22499.5
23.0,Man,India,Bachelor’s degree,Data Scientist,5.0,17499.5
37.0,Man,France,Master’s degree,Data Scientist,20.0,112499.5
27.0,Man,India,I prefer not to answer,Data Scientist,5.0,2499.5
27.0,Woman,Turkey,Doctoral degree,Data Scientist,5.0,4499.5
47.0,Man,Brazil,Doctoral degree,Data Analyst,20.0,17499.5
42.0,Man,Portugal,Doctoral degree,Statistician,0.0,27499.5
23.0,Woman,United States of America,Bachelor’s degree,Other,5.0,12499.5
23.0,Man,Thailand,Bachelor’s degree,Business Analyst,0.0,1499.5
27.0,Man,Other,Bachelor’s degree,Statistician,5.0,27499.5
52.0,Man,Japan,Doctoral degree,Statistician,20.0,112499.5
27.0,Man,India,Master’s degree,Research Scientist,2.0,8749.5
32.0,Woman,Singapore,Bachelor’s degree,Software Engineer,20.0,4499.5
23.0,Woman,Russia,Master’s degree,Data Scientist,5.0,27499.5
42.0,Man,Brazil,Master’s degree,Other,5.0,2499.5
47.0,Man,South Korea,Bachelor’s degree,Software Engineer,20.0,54999.5
47.0,Man,Spain,No formal education past high school,Data Analyst,5.0,54999.5
37.0,Man,Canada,Doctoral degree,Machine Learning Engineer,20.0,84999.5
37.0,Man,Japan,Bachelor’s degree,Data Scientist,10.0,8749.5
32.0,Man,United States of America,Master’s degree,Machine Learning Engineer,2.0,1499.5
37.0,Man,Germany,Doctoral degree,Data Scientist,10.0,74999.5
27.0,Man,India,Professional degree,Data Scientist,5.0,17499.5
27.0,Man,Japan,Bachelor’s degree,Data Analyst,5.0,64999.5
